	Converted	Convertion_Prob	LeadID	ConversionPred	0.0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	final_predicted
1462	1	0.6965466020696489	6453												1
1463	0	0.04447389631597079	3742												0
1464	0	0.28418484021476215	8523												0
1465	1	0.9308689372495322	671												1
1466	1	0.9909348796459663	2756												1
1467	1	0.890747281455195	1364												1
1468	0	0.0010518934409901757	5481												0
1469	0	0.4467400033781526	4054												1
1470	1	0.9823356287986902	7240												1
1471	1	0.9940373642269328	4852												1
1472	0	0.10052477528101397	334												0
1473	0	0.0011473281384670817	3649												0
1474	0	0.002233727955855525	1921												0
1475	0	0.00285558795787887	634												0
1476	1	0.9931758163442116	2505												1
1477	0	0.01617608998111517	5871												0
1478	1	0.7358965207562562	4478												1
1479	0	0.01896161009513474	4615												0
1480	1	0.999319888238389	1265												1
1481	1	0.9883471105330576	30												1
1482	1	0.9973642635373742	5700												1
1483	0	0.042194337476494585	9119												0
1484	1	0.7558190501450396	2393												1
1485	0	0.0037119240670567015	3908												0
1486	1	0.9976503918555707	7814												1
1487	0	0.11201166168434878	7059												0
1488	0	0.00985985907664745	4249												0
1489	1	0.9947812158830756	2244												1
1490	0	0.03221535286934108	5063												0
1491	0	0.05715041598070386	5675												0
1492	0	0.36625020711264117	2706												0
1493	1	0.9983422988273528	2580												1
1494	1	0.40154821669342206	4033												1
1495	0	0.07543942679814616	865												0
1496	0	0.24848860969431255	4457												0
1497	0	0.009492244819352229	6889												0
1498	1	0.9976191446054257	7941												1
1499	0	0.013630626123627577	2928												0
1500	0	0.021711178702368824	1608												0
1501	0	0.1488984824810563	861												0
1502	0	0.00053512327653552	7357												0
1503	0	0.0004732982033794246	1212												0
1504	1	0.9993072060758438	8219												1
1505	1	0.9228735597168866	8030												1
1506	1	0.9912151648253034	6302												1
1507	0	0.0162527204069043	9168												0
1508	0	0.005520245258026199	5380												0
1509	1	0.8861100757785082	3935												1
1510	1	0.9989322697289764	5291												1
1511	1	0.7283724241005742	3520												1
1512	1	0.9925799638230811	6171												1
1513	1	0.9772537585248678	225												1
1514	0	0.06982695984940021	2057												0
1515	1	0.5576708639800702	2460												1
1516	0	0.028728893538800617	2072												0
1517	0	0.018953512063192506	2277												0
1518	1	0.9364832599683366	8413												1
1519	1	0.998769701192918	2259												1
1520	1	0.40415237279838	5631												1
1521	0	0.8245285971394086	6830												1
1522	1	0.9913584680650379	3757												1
1523	0	0.005304774343065086	4128												0
1524	0	0.0005110948475725652	4404												0
1525	0	0.12924963371419917	1534												0
1526	0	0.07726056754017673	6073												0
1527	0	0.0010039387471369992	6716												0
1528	0	0.0824224824224381	8579												0
1529	0	0.0623371485376363	1268												0
1530	0	0.0256434522153101	7974												0
1531	0	0.005410407560596245	4041												0
1532	0	0.028728893538800617	2216												0
1533	0	0.07998909489952724	8771												0
1534	0	0.0059909844411051745	305												0
1535	0	0.14050956655538652	8196												0
1536	0	0.009638318702086613	351												0
1537	1	0.9648465358826501	1995												1
1538	0	0.03656409097578271	6459												0
1539	0	0.0006586412985772435	4783												0
1540	0	7.94643225971552e-13	6031												0
1541	0	0.02781105783572608	7139												0
1542	0	0.04741349788602426	1231												0
1543	0	0.003190793585833042	4409												0
1544	1	0.29425090662123504	1432												0
1545	0	0.17029536287701555	741												0
1546	1	0.9398139241940283	896												1
1547	0	0.12561277425577036	1108												0
1548	0	0.19625917772087753	3386												0
1549	0	0.008295536864549669	8846												0
1550	0	0.004142161548273796	5761												0
1551	0	0.03160884871061014	5754												0
1552	1	0.9810730131414476	8732												1
1553	0	0.04447389631597079	3292												0
1554	0	0.43912099074957545	5745												1
1555	0	0.0054749401060411535	411												0
1556	0	0.009638318702086613	1960												0
1557	1	0.9231170917471542	3582												1
1558	1	0.9977286115443752	5585												1
1559	1	0.02831754395098672	5060												0
1560	0	0.14013900661676792	8214												0
1561	1	0.9982104832759864	4411												1
1562	1	0.9931758163442116	4216												1
1563	0	0.0007690211898916421	2717												0
1564	0	0.018729794531768307	7998												0
1565	0	0.036904473980691445	2230												0
1566	0	0.00585551055291202	986												0
1567	0	0.030457861847552423	6595												0
1568	0	0.13723370431241505	7261												0
1569	1	0.29762827883799603	5220												0
1570	0	0.0008344684139249047	7544												0
1571	0	0.0034558758931222413	4530												0
1572	1	0.9842517951607507	2652												1
1573	0	0.07971425771735087	6382												0
1574	0	1.1654063124829138e-12	599												0
1575	0	0.015479328548004283	2607												0
1576	0	0.028728893538800617	1378												0
1577	1	0.9997954264647391	7653												1
1578	0	0.025784612647475173	1825												0
1579	0	0.032596316660170654	6777												0
1580	0	0.18533411196572575	3931												0
1581	1	0.9557146413341651	2605												1
1582	0	0.000969600104798725	3088												0
1583	1	0.9987886367543267	7753												1
1584	0	0.007514249935757111	1919												0
1585	1	0.993233071426773	1974												1
1586	1	0.6170236300318399	2098												1
1587	1	0.9805315094126857	1857												1
1588	1	0.9946374700072022	2727												1
1589	0	0.04447389631597079	5064												0
1590	0	0.0038582790067800007	8738												0
1591	1	0.9960499722548483	1195												1
1592	0	0.058116135910794404	4328												0
1593	0	0.006522452642713619	605												0
1594	0	0.0007636568360836152	217												0
1595	0	0.002208784055128135	1964												0
1596	0	0.06110821775984393	1149												0
1597	0	0.036486486827143234	6865												0
1598	1	0.9897639701815093	582												1
1599	0	0.005511645736753454	8795												0
1600	1	0.9946028828234614	8591												1
1601	0	0.1069681499740633	477												0
1602	0	0.005039532109268586	1640												0
1603	1	0.9699661964043846	7547												1
1604	0	0.028176162603202194	8528												0
1605	1	0.81340186779337	6621												1
1606	0	0.028728893538800617	1246												0
1607	1	0.9984679632402815	4069												1
1608	0	0.9919393064573587	2359												1
1609	1	0.9965295371750827	2533												1
1610	1	0.9735627506970838	370												1
1611	0	0.2113754081692608	3557												0
1612	1	0.15912390975099036	4819												0
1613	0	0.05554471459200164	775												0
1614	0	0.030142780063635004	1911												0
1615	0	0.5890868977615887	5365												1
1616	0	0.0008830290362830304	7122												0
1617	1	0.8219167940646226	6755												1
1618	0	0.10735346773460504	274												0
1619	0	0.04879799281008346	5216												0
1620	0	0.011648174503975215	5897												0
1621	0	0.035731718850682576	3719												0
1622	0	0.009492244819352229	4800												0
1623	1	0.9921347287907614	1436												1
1624	1	0.9362779325868279	7039												1
1625	1	0.9116850198092866	1539												1
1626	0	0.016592469844746723	157												0
1627	1	0.8219995907322364	531												1
1628	0	0.1368259473317225	574												0
1629	1	0.9651030575571907	2131												1
1630	0	0.025636216230169734	6814												0
1631	0	0.12998944755615074	8683												0
1632	0	0.0007138817469793222	8369												0
1633	0	0.004849081498773351	6832												0
1634	1	0.9894437064588586	1010												1
1635	0	0.003506316964757092	5922												0
1636	0	0.008901452794963495	2968												0
1637	0	0.0015873945855670274	4314												0
1638	0	0.004295951350876701	485												0
1639	1	0.9983779493015909	4531												1
1640	1	0.9871794070494289	1521												1
1641	0	0.08471313759157266	314												0
1642	0	0.009492244819352229	3760												0
1643	0	0.1250153217346781	668												0
1644	0	0.07912241017760518	1248												0
1645	1	0.8593284974070396	4660												1
1646	0	0.008685582749561811	1321												0
1647	1	0.998642748062149	3679												1
1648	0	0.12561277425577036	8467												0
1649	0	0.018334360488789978	6145												0
1650	1	0.9987034458594272	7706												1
1651	1	0.9990945844874998	8220												1
1652	1	0.9976386315691079	2400												1
1653	0	0.040629965837779045	8476												0
1654	1	0.9974217316453945	8959												1
1655	1	0.9997500248262092	7409												1
1656	0	0.024316934167134378	283												0
1657	1	0.9985564606638093	6627												1
1658	1	0.966409845169742	1535												1
1659	1	0.9761219187590099	7099												1
1660	1	0.9231170917471542	5087												1
1661	0	4.834640538916318e-12	6862												0
1662	0	0.078224264742472	4601												0
1663	0	0.9421662315254922	4148												1
1664	1	0.9990176255211254	3424												1
1665	1	0.9285002415312524	6851												1
1666	1	0.9803541510509093	1285												1
1667	1	0.9987545681157458	1819												1
1668	0	0.04447389631597079	4203												0
1669	0	0.02875139302654126	8323												0
1670	0	0.029756619344380942	1942												0
1671	1	0.9986969351708699	3774												1
1672	0	0.040044692743370296	5542												0
1673	1	0.9945205509664734	5837												1
1674	1	0.9870275847708704	939												1
1675	0	0.0228096391591606	8884												0
1676	0	0.3684312531719601	6371												0
1677	1	0.2051296521728802	1764												0
1678	0	0.44920959612049	7860												1
1679	1	0.9985443875516656	4742												1
1680	0	0.0031717120505064347	7647												0
1681	0	0.5059180727305944	2391												1
1682	1	0.7822567045430723	7231												1
1683	0	0.0039927226420060635	5857												0
1684	0	0.024459800952631013	4324												0
1685	0	0.028728893538800617	2531												0
1686	1	0.9901844462857613	2784												1
1687	0	0.01894459251608077	5265												0
1688	0	0.0021823096381280603	8870												0
1689	0	0.9464678886391159	8545												1
1690	0	0.001103252488860277	2471												0
1691	0	0.06178144027061591	3640												0
1692	0	0.12561277425577036	8245												0
1693	1	0.9986495143323364	3643												1
1694	0	0.02187887600870237	2417												0
1695	0	0.008358009291653914	7152												0
1696	0	1.1121053536138725e-12	4632												0
1697	0	0.006757116582910753	6335												0
1698	0	0.010573865115573355	8998												0
1699	1	0.9947435963352559	2976												1
1700	1	0.9983698246438648	6297												1
1701	1	0.9949363027184331	874												1
1702	1	0.9909348796459663	5802												1
1703	0	0.003959863471585036	8554												0
1704	1	0.9977272125097324	8234												1
1705	0	0.04934287526629335	6738												0
1706	1	0.9925799638230811	4707												1
1707	0	0.009492244819352229	5875												0
1708	0	0.9244275568291487	5474												1
1709	0	0.009492244819352229	6677												0
1710	0	0.08484257197069403	2954												0
1711	0	0.048462979914761055	5105												0
1712	0	0.0008029981328555711	4576												0
1713	0	0.003035215688084994	7946												0
1714	1	0.8388882136779067	4681												1
1715	1	0.9909348796459663	5562												1
1716	0	0.04447389631597079	5081												0
1717	0	0.00057437278510093	6764												0
1718	0	0.011143332678909025	2425												0
1719	0	0.013756336310084933	6247												0
1720	0	0.092388610098406	2538												0
1721	0	0.002197444588378723	8668												0
1722	1	0.995609542575874	2512												1
